"file_name";"case_id";"text"
"2016-OJS190-342194-it.pdf";"2016342194";"Data: 8.11.2016 - 9:30|Luogo:|Comune di Villafranca di Verona — Corso Garibaldi 24 — 37069 Villafranca di Verona (VR).|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: La seduta di gara è pubblica."
"2016-OJS192-345467-it.pdf";"2016345467";"Data: 19/11/2016|Ora locale: 9:00|Luogo:|Comune di Lavagna, Piazza della Libertà 47.|Informazioni relative alle persone ammesse e alla procedura di apertura:|Si rinvia al disciplinare di gara."
"2016-OJS192-346112-it.pdf";"2016346112";"Data: 4.11.2016 - 14:00|Luogo:|Presso la sede della Società Consortile Energia Toscana, in Piazza dell'Indipendenza 16 — Firenze.|Persone ammesse ad assistere all'apertura delle offerte: no"
"2016-OJS193-347486-it.pdf";"2016347486";"Data: 14/11/2016|Ora locale: 9:30|Luogo:|Comune di Pistoia — Stazione Unica Appaltante — P.zza Duomo 1 — 51100 Pistoia."
"2016-OJS193-348178-it.pdf";"2016348178";"Data: 9.11.2016 - 14:30|Luogo:|Presso una sala della sede del Nuovo Circondario Imole, Via Boccaccio 27 — Imola (BO)|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Legali rappresentanti degli |offerenti o loro procuratori o delegati, purché muniti di procura o delega scritta e di documento d'identità |valido."
"2016-OJS194-349016-it.pdf";"2016349016";"Data: 16/11/2016|Ora locale: 10:00|Luogo:|Sede della Provincia di Como.|Informazioni relative alle persone ammesse e alla procedura di apertura:|Legale Rappresentante dell'Impresa concorrente o altri soggetti, uno per ogni concorrente, muniti di specifica |delega loro conferita dai legali rappresentanti."
"2016-OJS194-349020-it.pdf";"2016349020";"Data: 23/11/2016|Ora locale: 10:00|Luogo:|Uffici dell'Amministrazione Provinciale di Viale Ciusa 21 (1° piano) — Cagliari.|Informazioni relative alle persone ammesse e alla procedura di apertura:|Legali rappresentanti delle ditte concorrenti o loro delegati."
"2016-OJS195-351207-it.pdf";"2016351207";"Data: 14/11/2016|Ora locale: 9:00|Luogo:|Centrale Unica di Committenza tra i Comuni di Albano Laziale, Castel Gandolfo, Marino e Grottaferrata — |Piazza della Costituente 1– 00041 Albano Laziale (RM) — presso la Sede Comunale.|Informazioni relative alle persone ammesse e alla procedura di apertura:|Le operazioni sono aperte al pubblico, tranne le operazioni inerenti la valutazione dell'offerta tecnica; i soggetti |muniti di delega o procura, o dotati di rappresentanza legale o direttori tecnici dei concorrenti, come risultanti |dalla documentazione presentata, possono chiedere di verbalizzare le proprie osservazioni."
"2016-OJS195-352356-it.pdf";"2016352356";"Data: 9.11.2016 - 10:30|Luogo:|Servizio Patrimonio e Provveditorato, Piazza della Libertà 1, Arezzo.|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: I rappresentanti delle imprese |concorrenti."
"2016-OJS197-355929-it.pdf";"2016355929";"Data: 15.11.2016 - 10:00|Luogo:|Unione Valdera — Via Brigate Partigiane 4 — Pontedera (PI) — Stanza n. 13.|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Seduta pubblica."
"2016-OJS199-358547-it.pdf";"2016358547";"Data: 15/11/2016|Ora locale: 10:00|Luogo:|Presso Città Metropolitana di Venezia, Via Forte Marghera 191 — 30173, Venezia — Mestre.|Informazioni relative alle persone ammesse e alla procedura di apertura:|Seduta pubblica."
"2016-OJS199-358655-it.pdf";"2016358655";"Data: 16/11/2016|Ora locale: 09:00|Luogo:|Direzione Finanziaria — Settore Gare Contratti e Centrale Unica Appalti ed Economato — Servizio Gare e |Contratti — S. Marco 4136, 30124 Venezia.|Informazioni relative alle persone ammesse e alla procedura di apertura:|I legali rappresentanti dei concorrenti ovvero soggetti, uno per ogni concorrente, muniti di specifica delega loro |conferita dai suddetti legali rappresentanti."
"2016-OJS199-359602-it.pdf";"2016359602";"Luogo:|La data, il luogo e l'ora della prima seduta di gara e delle successive verranno pubblicati sul sito internet.|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Chiunque interessato."
"2016-OJS199-359633-it.pdf";"2016359633";"Data: 8.11.2016|Luogo:|Sede comunale.|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Legali rappresentanti, delegati |o procuratori muniti si apposita delega o procura."
"2016-OJS199-359690-it.pdf";"2016359690";"Data: 1.12.2016 - 9:30|Luogo:|Sala consiliare Comune di Grado — Piazza Marin 4.|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Legali rappresentanti o loro |delegati."
"2016-OJS200-360905-it.pdf";"2016360905";"Data: 22/11/2016|Ora locale: 09:00|Luogo:|c/o CUC, Piazza Porziuncola a S. Maria degli Angeli — Assisi."
"2016-OJS200-361902-it.pdf";"2016361902";"Data: 21.11.2016 - 9:30|Luogo:|Stanza n. 15 — IV Piano della Sede Centrale della Provincia di Fermo — V.le Trento 113 — 63900 Fermo.|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Legale rappresentante o |delegato dell'operatore economico che ha presentato la candidatura."
"2016-OJS201-362988-it.pdf";"2016362988";"Data: 23/11/2016|Ora locale: 09:30|Luogo:|Comune di Melegnano — Ufficio Tecnico — Piazza XXV Aprile.|Informazioni relative alle persone ammesse e alla procedura di apertura:|Legali rappresentanti degli operatori economici partecipanti alla gara o persone da essi appositamente delegati."
"2016-OJS201-363044-it.pdf";"2016363044";"Data: 23/11/2016|Ora locale: 09:30|Luogo:|Presso una sala del Palazzo comunale sito in Brandizzo, in Via Torino 121, 10032 Brandizzo (TO); le fasi |successive avverranno presso la sede della Centrale Unica di Committenza sita in Via G. Matteotti 13, 10017 |Montanaro (TO) Le operazioni di gara saranno aggiornate ad altra ora o a giorni successivi, in tal caso verrà |pubblicato un avviso sui siti web del Comune di Montanaro e Brandizzo.|Informazioni relative alle persone ammesse e alla procedura di apertura:|Le sedute di gara sono pubbliche, ma soltanto i Titolari o i Legali Rappresentanti delle Imprese partecipanti o |persone munite di specifica delega loro conferita dai suddetti Legali Rappresentanti hanno diritto di parola e di |chiedere che le loro dichiarazioni siano inserite a verbale."
"2016-OJS201-364062-it.pdf";"2016364062";"Data: 24.11.2016 - 9:30|Luogo:|Stanza n. 15 — IV Piano della Sede Centrale della Provincia di Fermo — 63900 Fermo — V.le Trento 113.|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Legale rappresentante o |delegato dell'operatore economico che ha presentato la candidatura."
"2016-OJS201-364102-it.pdf";"2016364102";"Data: 22.11.2016 - 10:00|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Sono ammesse ad assistere |tutte le persone interessate."
"2016-OJS202-365941-it.pdf";"2016365941";"Data: 25.11.2016 - 10:00|Luogo:|Sala Gare dell'Ente, sita in piazza Matteotti — Potenza|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Le sedute pubbliche saranno |accessibili a chiunque vi abbia interesse. Tuttavia solo i soggetti legittimati per legge potranno formulare |richieste e/o osservazioni da inserire a verbale."
"2016-OJS205-370974-it.pdf";"2016370974";"Data: 28/11/2016|Ora locale: 9:00|Luogo:|Sede Unione dei Comuni della Bassa Romagna — P.zza dei Martiri 1 — 48022 Lugo (RA)."
"2016-OJS205-372022-it.pdf";"2016372022";"Data: 23.11.2016 - 15:30|Luogo:|Sede del Comune di Buttrio, sita in Via Divisione Julia 36 — 33042 Buttrio (UD) — Sala «Europa».|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Legali rappresentanti dei |concorrenti o loro delegati."
"2016-OJS206-373077-it.pdf";"2016373077";"Data: 23/11/2016|Ora locale: 14:00|Luogo:|Sede ATS della Città Metropolitana di Milano — Corso Italia 19 — 20122 Milano — IV piano.|Informazioni relative alle persone ammesse e alla procedura di apertura:|Rappresentanti degli operatori economici partecipanti muniti di apposita delega."
"2016-OJS206-373833-it.pdf";"2016373833";"Data: 7.12.2016 - 9:00|Luogo:|Provincia di Reggio Emilia — Corso Garibaldi 59, 1° piano — 42121 Reggio Emilia|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Seduta pubblica di gara."
"2016-OJS207-374772-it.pdf";"2016374772";"Data: 25/11/2016|Ora locale: 10:00|Luogo:|Sede della Provincia di Cagliari/Città Metropolitana, Via Cadello 9b, Cagliari, Sala riunioni, Servizio Pubblica |Istruzione, 1° piano.|Informazioni relative alle persone ammesse e alla procedura di apertura:|Legali rappresentanti delle ditte concorrenti o loro delegati."
"2016-OJS209-378341-it.pdf";"2016378341";"Data: 06/12/2016|Ora locale: 10:00|Luogo:|In una sala della Residenza Municipale, a Palazzo dei Priori, in Corso Vannucci 19 — Perugia.|Informazioni relative alle persone ammesse e alla procedura di apertura:|Sono ammessi legali rappresentanti e soggetti muniti di delega,"
"2016-OJS209-379741-it.pdf";"2016379741";"Data: 6.12.2016 - 9:00|Luogo:|Provincia di Savona — Via Sormano 12|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: La seduta è aperta al pubblico. |Chiunque sarà ammesso a presenziare allo svolgimento delle sedute pubbliche di gara, ma solo i titolari |dei concorrenti, che avranno presentato offerte entro il termine di cui al bando e al presente disciplinare, o |i rappresentanti legali o persone munite di procura speciale e/o apposita delega, hanno diritto di parola e di |rendere dichiarazioni a verbale."
"2016-OJS210-381156-it.pdf";"2016381156";"Data: 01/12/2016|Ora locale: 9:00|Luogo:|Sede della Città metropolitana di Venezia — Via Forte Marghera 191 — Venezia-Mestre."
"2016-OJS210-382869-it.pdf";"2016382869";"Data: 30.11.2016 - 11:00|Luogo:|Direzionale Uffici Comunali, Largo Torello de Strada 11/A, Parma|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Rappresentanti legali degli |operatori economici, direttori tecnici, procuratori, institori, dipendenti muniti di apposita delega."
"2016-OJS210-382959-it.pdf";"2016382959";"Data: 7.12.2016 - 10:00|Luogo:|L'Aquila, Via Monte Cagno 3|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Legali Rappresentanti degli |offerenti o loro procuratori o delegati, purché muniti di procura o delega scritta e di documento d'identità |valido."
"2016-OJS211-385265-it.pdf";"2016385265";"Data: 12.12.2016 - 10:00|Luogo:|Sala Giunta c/o Palazzo Comunale di Via Roma 2 — Buccinasco (MI).|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Legali rappresentanti, |procuratori, delegati delle Società partecipanti."
"2016-OJS213-388830-it.pdf";"2016388830";"Data: 15.12.2016 - 9:00|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Sono ammesse ad assistere |tutte le persone interessate."
"2016-OJS213-388917-it.pdf";"2016388917";"Data: 12.12.2016 - 10:00"
"2016-OJS216-393460-it.pdf";"2016393460";"Data: 13/12/2016|Ora locale: 10:30|Luogo:|Residenza Municipale Comune di Jesi|Piazza Indipendenza 1|60035 Jesi.|Informazioni relative alle persone ammesse e alla procedura di apertura:|Legali rappresentanti o soggetti dagli stessi delegati."
"2016-OJS218-397011-it.pdf";"2016397011";"Data: 28/11/2016|Ora locale: 15:00|Luogo:|Sede municipale del Comune di Brugherio, Piazza Cesare Battisti 1 — 20861 Brugherio (MB) — Italia.|Informazioni relative alle persone ammesse e alla procedura di apertura:|Seduta Pubblica.|Sono ammessi ad assistere alle sedute pubbliche i legali rappresentanti dei concorrenti oppure i soggetti, uno |per ogni concorrente, muniti di specifica delega in carta libera, loro conferita dai suddetti rappresentanti.|Le operazioni di gara saranno verbalizzate."
"2016-OJS219-399027-it.pdf";"2016399027";"Data: 18/12/2016|Ora locale: 10:30"
"2016-OJS219-399039-it.pdf";"2016399039";"Data: 15/12/2016|Ora locale: 10:00|Luogo:|Comune di Livorno — Piazza del Municipio 1 — Palazzo vecchio, II piano, sala contratti.|Informazioni relative alle persone ammesse e alla procedura di apertura:|Seduta pubblica."
"2016-OJS219-400078-it.pdf";"2016400078";"Data: 20.12.2016 - 9:30|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Seduta pubblica."
"2016-OJS220-401082-it.pdf";"2016401082";"Data: 10/01/2017|Ora locale: 09:30|Luogo:|Roma — Via della Panetteria 18-18/A.|Informazioni relative alle persone ammesse e alla procedura di apertura:|Persone ammesse senza alcuna limitazione."
"2016-OJS221-402865-it.pdf";"2016402865";"Data: 21/12/2016|Ora locale: 9:00|Luogo:|Lugo, Piazza dei Martiri 1.|Informazioni relative alle persone ammesse e alla procedura di apertura:|Seduta pubblica."
"2016-OJS222-405382-it.pdf";"2016405382";"Data: 20.12.2016 - 10:00|Luogo:|Palazzo Municipale, Sala Consigliare, P.zza Crivelli Serbelloni 1, 21030 Luino.|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Legali rappresentanti delle |imprese invitate, ovvero altri soggetti, uno per ciascun concorrente, muniti di specifica delega conferita dagli |stessi legali rappresentanti."
"2016-OJS222-405395-it.pdf";"2016405395";"Data: 2.12.2016 - 9:30|Luogo:|Comune di Villafranca di Verona — Corso Garibaldi 24 — 37069 — Villafranca di Verona (VR)|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: La seduta di gara è pubblica."
"2016-OJS223-406583-it.pdf";"2016406583";"Data: 09/01/2017|Ora locale: 15:00|Luogo:|Capri presso casa Comunale."
"2016-OJS228-414925-it.pdf";"2016414925";"Data: 10/01/2017|Ora locale: 10:00"
"2016-OJS228-415416-it.pdf";"2016415416";"Data: 23/01/2017|Ora locale: 10:00|Luogo:|Sala Giunta del Comune di Ivrea — P.zza Vittorio Emanuele I 1."
"2016-OJS233-424364-it.pdf";"2016424364";"Data: 10/01/2017|Ora locale: 15:30|Luogo:|Presso la sede dell'Unione Montana Baldo-Garda.|Informazioni relative alle persone ammesse e alla procedura di apertura:|In seduta pubblica, con le modalità specificate nel Disciplinare di Gara."
"2016-OJS233-424442-it.pdf";"2016424442";"Data: 10/01/2017|Ora locale: 15:30|Luogo:|Prima seduta pubblica presso: sede del Servizio OO.PP. e Manutenzione — Via Tagliamento 3 — Arezzo.|Informazioni relative alle persone ammesse e alla procedura di apertura:|Potranno partecipare alle sedute pubbliche di gara i legali rappresentanti delle imprese interessate o persone |munite di specifica delega conferita da suddetti legali rappresentanti."
"2016-OJS233-424537-it.pdf";"2016424537";"Data: 16/12/2016|Ora locale: 10:30|Luogo:|Sede della Provincia di Cagliari/Città Metropolitana, Via Cadello 9 b / Cagliari Sala riunioni Servizio Pubblica |Istruzione 1° piano.|Informazioni relative alle persone ammesse e alla procedura di apertura:|Legali rappresentanti delle ditte concorrenti o loro delegati."
"2016-OJS236-429964-it.pdf";"2016429964";"Data: 19/01/2017|Ora locale: 10:00|Informazioni relative alle persone ammesse e alla procedura di apertura:|N. 1 legale rappresentante concorrente ovvero N. 1 soggetto munito di specifica delega conferita dal suddetto |rappresentante."
"2016-OJS238-433468-it.pdf";"2016433468";"Data: 02/03/2017|Ora locale: 14:00|Luogo:|Comune di Bologna, U.I. Gare. Piazza Liber Paradisus, 10 Torre B, piano 5. Bologna.|Informazioni relative alle persone ammesse e alla procedura di apertura:|Seduta aperta al pubblico. I legali rappresentanti degli offerenti o altri soggetti muniti di delega o procura sono |autorizzati a prestare dichiarazioni e richiederne la verbalizzazione."
"2016-OJS239-435748-it.pdf";"2016435748";"Data: 26/01/2017|Ora locale: 15:00|Luogo:|Comune di Magliolo — Piazza Plebiscito 26.|Informazioni relative alle persone ammesse e alla procedura di apertura:|Come da disciplinare di gara."
"2016-OJS239-436597-it.pdf";"2016436597";"Data: 16.1.2017 - 15:00|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Legali rappresentanti dei |concorrenti ovvero, soggetti, uno per ogni concorrente, muniti di specifica delega loro conferita dai suddetti |legali rappresentanti o procura notarile."
"2016-OJS243-443577-it.pdf";"2016443577";"Data: 28/02/2017|Ora locale: 09:00"
"2016-OJS243-444454-it.pdf";"2016444454";"Data: 7.2.2017 - 9:00|Luogo:|Una Sala della sede dell'Unione Comuni Valle del Savio, Piazza del Popolo 10, Cesena.|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Chiunque potrà presenziare alle |sedute pubbliche."
"2016-OJS245-447604-it.pdf";"2016447604";"Data: 31/01/2017|Ora locale: 10:00|Luogo:|Residenza Municipale, Palazzo dei Priori, Corso Vannucci 19, Perugia.|Informazioni relative alle persone ammesse e alla procedura di apertura:|Legali rappresentanti e soggetti muniti di delega."
"2016-OJS247-451477-it.pdf";"2016451477";"Data: 30/12/2016|Ora locale: 10:00"
"2016-OJS249-458112-it.pdf";"2016458112";"Data: 01/03/2017|Ora locale: 14:00|Luogo:|ASSP, Via Ticino 72, Abbiategrasso."
"2016-OJS249-459785-it.pdf";"2016459785";"Data: 3.2.2017 - 10:00|Luogo:|Sala del Consiglio Comunale di Monfalcone, Piazza della Repubblica 25 — I piano.|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Legali rappresentanti ovvero |soggetti muniti di procura."
"2017-OJS001-000860-it.pdf";"2017860";""
"2017-OJS001-001207-it.pdf";"20171207";"Data: 13.2.2017 - 10:00|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Chiunque può assistere |alla gara nelle sedute pubbliche, ma soltanto i legali rappresentanti dei concorrenti o altri soggetti da questi |formalmente delegati possono formulare dichiarazioni da risultare a verbale."
"2017-OJS001-001210-it.pdf";"20171210";"Data: 14.2.2017 - 9:30|Luogo:|Sala riunione del Comune di Sassuolo, Via Fenuzzi 5, 41049 Sassuolo|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: La seduta di gara è |pubblica ma la facoltà di rilasciare dichiarazioni e di interloquire durante le operazioni di gara è riconosciuta |esclusivamente ai legali rappresentanti delle imprese concorrenti e ai loro delegati, muniti di procura scritta, |previa autorizzazione dell'organo di gara. Per le altre sedute di gara vedi disciplinare."
"2017-OJS005-006924-it.pdf";"20176924";"Data: 23/03/2017|Ora locale: 10:00"
"2017-OJS007-010237-it.pdf";"201710237";"Data: 20/02/2017|Ora locale: 11:00"
"2017-OJS014-022032-it.pdf";"201722032";""
"2017-OJS015-023820-it.pdf";"201723820";"Data: 01/03/2017|Ora locale: 9:30"
"2017-OJS016-025488-it.pdf";"201725488";"Data: 07/03/2017|Ora locale: 14:00|Luogo:|Comune di Bologna — U.I. Gare — P.zza Liber Paradisus 10 — Torre B — piano 5.|Informazioni relative alle persone ammesse e alla procedura di apertura:|Seduta aperta al pubblico alla quale sono ammessi tutti i soggetti interessati. I legali rappresentanti degli |offerenti o altri soggetti muniti di delega o procura sono autorizzati a prestare dichiarazioni e richiederne la |verbalizzazione. La data della prima seduta pubblica è riportata sul profilo committente al momento della |pubblicazione del bando."
"2017-OJS017-027726-it.pdf";"201727726";"Data: 24/03/2017|Ora locale: 09:30"
"2017-OJS017-027728-it.pdf";"201727728";"Data: 01/03/2017|Ora locale: 10:00|Luogo:|c/o Comune di Trezzano sul Naviglio, Via IV Novembre 2."
"2017-OJS018-030575-it.pdf";"201730575";"Data: 1.3.2017 - 10:00|Luogo:|Palazzo comunale — Piazza Nicoloso 14 — Recco (GE).|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Rappresentanti delle Imprese |partecipanti muniti di regolare procura."
"2017-OJS019-032658-it.pdf";"201732658";"Data: 16.3.2017 - 9:00|Luogo:|Presso la sede municipale — Piazza della Vittoria 8.|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Tutte le sedute sono pubbliche |a eccezione della/e seduta/e — riservata/e — dedicata/e alla valutazione delle offerte progettuali («Elemento |Progetto Tecnico»).|Alle sedute pubbliche potranno essere presenti i rappresentanti dei soggetti partecipanti, ai quali, se legali |rappresentanti o soggetti muniti di apposita delega, è data la possibilità di formulare osservazioni da risultare a |verbale."
"2017-OJS019-032671-it.pdf";"201732671";"Data: 2.3.2017 - 9:00|Luogo:|Piazza Matteotti 1 — 28100 Novara Ufficio SUA.|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: È ammesso un rappresentante |per concorrente."
"2017-OJS022-037488-it.pdf";"201737488";"Data: 20/03/2017|Ora locale: 10:00"
"2017-OJS022-037511-it.pdf";"201737511";"Data: 27/03/2017|Ora locale: 10:00"
"2017-OJS023-039652-it.pdf";"201739652";"Data: 07/03/2017|Ora locale: 10:00"
"2017-OJS026-045749-it.pdf";"201745749";"Data: 14/03/2017|Ora locale: 16:00"
"2017-OJS029-052113-it.pdf";"201752113";"Data: 20/03/2017|Ora locale: 9:30"
"2017-OJS029-052953-it.pdf";"201752953";"Data: 22.3.2017 - 9:00|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Seduta pubblica telematica."
"2017-OJS029-052990-it.pdf";"201752990";"Data: 22.3.2017 - 10:00|Luogo:|Secondo modalità indicate nel disciplinare di gara.|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: È ammesso ad assistere |all'apertura delle offerte, per ogni concorrente, un solo rappresentante legale o suo delegato munito di apposita |delega."
"2017-OJS030-054213-it.pdf";"201754213";"Data: 29/03/2017|Ora locale: 10:00|Luogo:|La prima seduta pubblica avrà luogo presso la sede legale della Stazione Unica Appaltante (Provincia di |Perugia Via Palermo 21/c — sala riunioni piano terra).|Informazioni relative alle persone ammesse e alla procedura di apertura:|Possono assistere alla gara: legali rappresentanti dei concorrenti, loro delegati, ovvero chiunque vi abbia |interesse. Si precisa che la partecipazione alle operazioni di gara (eventuale formulazione di osservazioni, |richiesta di inserimento a verbale di dichiarazioni etc.) sarà consentita esclusivamente ai legali rappresentanti |dei concorrenti o loro delegati, e che a tal fine i soggetti medesimi."
"2017-OJS032-057565-it.pdf";"201757565";"Data: 24/03/2017|Ora locale: 10:00|Luogo:|Sala Commissioni Servizio Appalti e Contratti — Comune di Latina|Per maggiori informazioni vedi Disciplinare di Gara e C.S.A.|Informazioni relative alle persone ammesse e alla procedura di apertura:|Per maggiori informazioni vedi Disciplinare di Gara e C.S.A."
"2017-OJS032-058765-it.pdf";"201758765";"Data: 6.3.2017 - 10:00|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Il titolare o legale |rappresentante del soggetto concorrente o persona munita di specifica delega può assistere, in qualità di |uditore, alle sedute pubbliche di gara."
"2017-OJS032-058814-it.pdf";"201758814";"Data: 20.3.2017 - 9:30|Luogo:|Unione Valdera — Via Brigate Partigiane 4 — Pontedera (PI) — Stanza n. 13.|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Seduta pubblica."
"2017-OJS035-063777-it.pdf";"201763777";""
"2017-OJS038-069795-it.pdf";"201769795";"Data: 4.4.2017 - 9:30|Luogo:|Stanza n. 15 — IV Piano della Sede Centrale della Provincia di Fermo — V.le Trento 113 — 63900 Fermo.|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Legale rappresentante o |delegato dell'operatore economico che ha presentato la candidatura."
"2017-OJS039-071928-it.pdf";"201771928";"Data: 3.4.2017 - 9:30|Luogo:|Nuovo Circondario Imolese, Via Boccaccio 27, Imola (BO).|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Rappresentanti dell'operatore |economico e loro deleghe, muniti di apposito documento di riconoscimento."
"2017-OJS040-073108-it.pdf";"201773108";"Data: 30/03/2017|Ora locale: 12:00|Luogo:|Comune di San Lazzaro di Savena.|Informazioni relative alle persone ammesse e alla procedura di apertura:|Il legale rappresentante della ditta concorrente o suo delegato."
"2017-OJS040-073110-it.pdf";"201773110";"Data: 03/04/2017|Ora locale: 14:00"
"2017-OJS040-073941-it.pdf";"201773941";"Data: 30.3.2017 - 9:00|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Potranno partecipare i legali |rappresentanti delle imprese interessate oppure persone munite di specifica delega, loro conferita da suddetti |legali rappresentanti."
"2017-OJS042-077250-it.pdf";"201777250";""
"2017-OJS044-080702-it.pdf";"201780702";"Data: 11/04/2017|Ora locale: 09:00|Luogo:|Ufficio Appalti e Contratti, sito nella Residenza Municipale, Via San Francesco d'Assisi 76 — 61032 Fano."
"2017-OJS044-081472-it.pdf";"201781472";"Data: 6.4.2017 - 9:00|Luogo:|Via N. Tommaseo 60 — Padova.|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Si rinvia al disciplinare di gara |di cui alla successiva sez. VI.3)."
"2017-OJS044-081481-it.pdf";"201781481";"Data: 11.4.2017 - 9:30|Luogo:|Presso Servizio Appalti — Contratti — Via Giuseppe Centola 16 — 84127 Salerno.|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Solo i legali rappresentanti delle |imprese offerenti o i soggetti che esibiranno specifica delega."
"2017-OJS047-086430-it.pdf";"201786430";"Data: 11/04/2017|Ora locale: 15:00|Luogo:|Sede della Città metropolitana di Venezia, Via Forte Marghera 191, Venezia-Mestre."
"2017-OJS047-086711-it.pdf";"201786711";""
"2017-OJS048-088224-it.pdf";"201788224";"Data: 12/04/2017|Ora locale: 14:00|Luogo:|Sala Consiglio del Comune di Cuneo [Palazzo Municipale, 1° piano] Via Roma 28, 12100 Cuneo."
"2017-OJS052-096066-it.pdf";"201796066";"Data: 19/04/2017|Ora locale: 10:00"
"2017-OJS052-097045-it.pdf";"201797045";"Data: 18.4.2017 - 10:00|Luogo:|Sede della SdS Valdarno Inferiore, Via Solferino 11 — Castelfranco di Sotto (PI)|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Art. 4 del disciplinare di gara: |Le sedute di gara sono pubbliche, ma soltanto i titolari o legali rappresentanti delle ditte partecipanti, o persone |munite di procura speciale notarile, hanno diritto di parola e di chiedere che le loro dichiarazioni siano inserite a |verbale."
"2017-OJS053-098788-it.pdf";"201798788";"Data: 19.4.2017 - 15:00|Persone ammesse ad assistere all'apertura delle offerte: sì|Informazioni complementari sulle persone ammesse e la procedura di apertura: Le sedute pubbliche sono |aperte a tutti, ma sono verbalizzate e riferite direttamente al concorrente le sole dichiarazioni dei rappresentanti |degli operatori economici che partecipano alle operazioni di gara per mezzo del legale rappresentante o di un |delegato munito di delega o procura speciale notarile."
